,product_title,ships_from_to,grams,quality,btc_price,cost_per_gram,cost_per_gram_pure,escrow,product_link,vendor_link,vendor_name,successful_transactions,rating,ships_from,ships_to,ships_to_US,ships_from_US,ships_to_NL,ships_from_NL,ships_to_FR,ships_from_FR,ships_to_GB,ships_from_GB,ships_to_CA,ships_from_CA,ships_to_DE,ships_from_DE,ships_to_AU,ships_from_AU,ships_to_EU,ships_from_EU,ships_to_ES,ships_from_ES,ships_to_N. America,ships_from_N. America,ships_to_BE,ships_from_BE,ships_to_WW,ships_from_WW,ships_to_SI,ships_from_SI,ships_to_IT,ships_from_IT,ships_to_DK,ships_from_DK,ships_to_S. America,ships_from_S. America,ships_to_CH,ships_from_CH,ships_to_BR,ships_from_BR,ships_to_CZ,ships_from_CZ,ships_to_SE,ships_from_SE,ships_to_CO,ships_from_CO,ships_to_CN,ships_from_CN,ships_to_PL,ships_from_PL,ships_to_GR,ships_from_GR
116,*Cocaine KTM Stamp 94% pure * 10gr  for 380 EUR,"NL  → WW, EU",10,94,0.1958,0.01958,0.02082978723,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=402820.359364,http://lchudifyeqm4ldjj.onion/contactMember?member=TheCoffeeShop,TheCoffeeShop,13,4.69,NL,"WW, EU",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
117,"*Cocaine KTM Stamp 94% pure * 1gr  for 40,00 EUR","NL  → WW, EU",1,94,0.0206,0.0206,0.02191489362,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=895797.926101,http://lchudifyeqm4ldjj.onion/contactMember?member=TheCoffeeShop,TheCoffeeShop,13,4.69,NL,"WW, EU",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
118,"*Cocaine KTM Stamp 94% pure * 2gr  for 80,00 EUR","NL  → WW, EU",2,94,0.0412,0.0206,0.02191489362,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=849305.103223,http://lchudifyeqm4ldjj.onion/contactMember?member=TheCoffeeShop,TheCoffeeShop,13,4.69,NL,"WW, EU",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
119,*Cocaine KTM Stamp 94% pure * 3.5gr  for 140 EUR,"NL  → WW, EU",3.5,94,0.0721,0.0206,0.02191489362,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=214090.572423,http://lchudifyeqm4ldjj.onion/contactMember?member=TheCoffeeShop,TheCoffeeShop,13,4.69,NL,"WW, EU",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
120,*Cocaine KTM Stamp 94% pure * 5gr  for 195 EUR,"NL  → WW, EU",5,94,0.1005,0.0201,0.02138297872,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=258920.718682,http://lchudifyeqm4ldjj.onion/contactMember?member=TheCoffeeShop,TheCoffeeShop,13,4.69,NL,"WW, EU",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
121,*Cocaine KTM Stamp 94% pure * 7gr  for 271 EUR,"NL  → WW, EU",7,94,0.1396,0.01994285714,0.02121580547,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=229253.910451,http://lchudifyeqm4ldjj.onion/contactMember?member=TheCoffeeShop,TheCoffeeShop,13,4.69,NL,"WW, EU",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
146,"+++0,5gr Kokain 85% Fishscale Uncut+++",DE  → DE,5,85,0.02577,0.005154,0.006063529412,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=861349.378592,http://lchudifyeqm4ldjj.onion/contactMember?member=Obststand,Obststand,740,4.92,DE,DE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
147,+++10gr Kokain 85% Fishscale Uncut+++,DE  → DE,10,85,0.386,0.0386,0.04541176471,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=218757.219809,http://lchudifyeqm4ldjj.onion/contactMember?member=Obststand,Obststand,740,4.92,DE,DE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
148,+++10gr Kokain 85% Fishscale Uncut+++ !!FE!!,DE  → DE,10,85,0.3607,0.03607,0.04243529412,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=752605.326842,http://lchudifyeqm4ldjj.onion/contactMember?member=Obststand,Obststand,740,4.92,DE,DE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
149,+++1gr Kokain 85% Fishscale Uncut+++,DE  → DE,1,85,0.0463,0.0463,0.05447058824,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=797040.178184,http://lchudifyeqm4ldjj.onion/contactMember?member=Obststand,Obststand,740,4.92,DE,DE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
150,+++1gr Kokain 85% Fishscale Uncut+++  !!FE!!,DE  → DE,1,85,0.0412,0.0412,0.04847058824,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=154818.445090,http://lchudifyeqm4ldjj.onion/contactMember?member=Obststand,Obststand,740,4.92,DE,DE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
151,+++20gr Kokain 85% Fishscale Uncut+++,DE  → DE,20,85,0.721,0.03605,0.04241176471,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=125605.2180,http://lchudifyeqm4ldjj.onion/contactMember?member=Obststand,Obststand,740,4.92,DE,DE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
152,+++20gr Kokain 85% Fishscale Uncut+++ !!FE!!,DE  → DE,20,85,0.67,0.0335,0.03941176471,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=577775.29292,http://lchudifyeqm4ldjj.onion/contactMember?member=Obststand,Obststand,740,4.92,DE,DE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
153,+++2gr Kokain 85% Fishscale Uncut+++,DE  → DE,2,85,0.0876,0.0438,0.05152941176,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=74820.587160,http://lchudifyeqm4ldjj.onion/contactMember?member=Obststand,Obststand,740,4.92,DE,DE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
154,+++2gr Kokain 85% Fishscale Uncut+++ !!FE!!,DE  → DE,2,85,0.0798,0.0399,0.04694117647,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=952679.915997,http://lchudifyeqm4ldjj.onion/contactMember?member=Obststand,Obststand,740,4.92,DE,DE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
155,+++5gr Kokain 85% Fishscale Uncut+++,DE  → DE,5,85,0.206,0.0412,0.04847058824,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=976843.679805,http://lchudifyeqm4ldjj.onion/contactMember?member=Obststand,Obststand,740,4.92,DE,DE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
189,".25g PERUVIAN""UNCUT""COCAINE 90% PURE",US  → WW,0.25,90,0.02036,0.08144,0.09048888889,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=393260.851943,http://lchudifyeqm4ldjj.onion/contactMember?member=LuckyGambino,LuckyGambino,160,4.89,US,WW,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
195,.2g ★Pure Raw 94% Columbian Cocaine★,US  → US,0.2,94,0.00905,0.04525,0.04813829787,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=597910.832398,http://lchudifyeqm4ldjj.onion/contactMember?member=TheRealTrapGod,TheRealTrapGod,110,5,US,US,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
206,.5G PERUVIAN FISH SCALE COCAINE TESTED AT 90% PURE,"US  → US, WW",0.5,90,0.0226,0.0452,0.05022222222,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=810820.962405,http://lchudifyeqm4ldjj.onion/contactMember?member=norcoking,norcoking,840,4.87,US,"US, WW",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
210,.5g (Sample) 92% peruvian uncut FS cocaine for the,US  → US,0.5,92,0.0226,0.0452,0.04913043478,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=845360.880507,http://lchudifyeqm4ldjj.onion/contactMember?member=jefe1392,jefe1392,110,4.84,US,US,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
211,.5g (Sample) 92% peruvian uncut FS cocaine free sh,US  → US,0.5,92,0.0226,0.0452,0.04913043478,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=252923.607559,http://lchudifyeqm4ldjj.onion/contactMember?member=jefe1392,jefe1392,110,4.84,US,US,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
219,".5g PERUVIAN""UNCUT""COCAINE 90% PURE",US  → WW,0.5,90,0.0294,0.0588,0.06533333333,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=626827.289469,http://lchudifyeqm4ldjj.onion/contactMember?member=LuckyGambino,LuckyGambino,160,4.89,US,WW,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
223,.5g crack cocaine Lab Tested at 88% pure,AU  → AU,0.5,88,0.0632,0.1264,0.1436363636,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=428586.431807,http://lchudifyeqm4ldjj.onion/contactMember?member=dankmedgradekush,dankmedgradekush,15,4.93,AU,AU,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
224,.5g fishscale cocaine Lab Tested at 88% pure,AU  → AU,0.5,88,0.0837,0.1674,0.1902272727,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=422873.408744,http://lchudifyeqm4ldjj.onion/contactMember?member=dankmedgradekush,dankmedgradekush,15,4.93,AU,AU,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
226,.5g★Pure Raw 94% Columbian Cocaine★,US  → US,0.5,94,0.02146,0.04292,0.04565957447,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=358725.248872,http://lchudifyeqm4ldjj.onion/contactMember?member=TheRealTrapGod,TheRealTrapGod,110,5,US,US,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
233,"0,2 g kokain, cocain 0,2 g, over 80%","DE  → EU, DE",2,80,0.01494,0.00747,0.0093375,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=959605.723894,http://lchudifyeqm4ldjj.onion/contactMember?member=homegrow1919,homegrow1919,80,4.96,DE,"EU, DE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
234,"0,25 G ★★ COCAINE PURE UNCUT 90% ύ",DE  → WW,25,90,0.01546,0.0006184,0.0006871111111,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=318263.548655,http://lchudifyeqm4ldjj.onion/contactMember?member=dutchcandyshop,dutchcandyshop,40,4.66,DE,WW,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
238,"0,2g Colombian Cocaine 90% ♛ Premium Quality","NL  → EU, WW",2,90,0.00724,0.00362,0.004022222222,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=160970.620012,http://lchudifyeqm4ldjj.onion/contactMember?member=Deepstatus,Deepstatus,32,4.58,NL,"EU, WW",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
239,"0,2g SAMPLE Cocaine 90%+ Pure Flakes Uncut Colombi",NL  → EU,2,90,0.00773,0.003865,0.004294444444,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=833502.944452,http://lchudifyeqm4ldjj.onion/contactMember?member=supercoop,supercoop,720,4.96,NL,EU,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
240,"0,3G FIRST CLASS COCAINE/KOKAIN from Colombia 92%",DE  → WW,3,92,0.0154,0.005133333333,0.005579710145,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=541859.420319,http://lchudifyeqm4ldjj.onion/contactMember?member=WhiteDr3ams,WhiteDr3ams,660,4.94,DE,WW,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
242,"0,5 G COCAINE 92%+","DE  → EU, WW",5,92,0.0206,0.00412,0.00447826087,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=111646.601556,http://lchudifyeqm4ldjj.onion/contactMember?member=FD-TOPSERVICE,FD-TOPSERVICE,80,4.88,DE,"EU, WW",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
244,"0,5 G ★★ COCAINE PURE UNCUT 90% ★",DE  → WW,5,90,0.02577,0.005154,0.005726666667,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=734611.583977,http://lchudifyeqm4ldjj.onion/contactMember?member=dutchcandyshop,dutchcandyshop,40,4.66,DE,WW,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
245,"0,5 GR  Colombian Cocaine | Fishscale 90%+ TOPNOTC","NL  → WW, NL",5,90,0.01288,0.002576,0.002862222222,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=560517.843666,http://lchudifyeqm4ldjj.onion/contactMember?member=deBijenkorf,deBijenkorf,130,4.91,NL,"WW, NL",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
247,"0,5 g kokain, cocain 0,5 g, over 80%","DE  → EU, DE",5,80,0.0283,0.00566,0.007075,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=351582.394778,http://lchudifyeqm4ldjj.onion/contactMember?member=homegrow1919,homegrow1919,80,4.96,DE,"EU, DE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
